bibkey,paper,task,subject,choice,r,country
Proto2018,Proto et al 2018,HL,81,8,1.9188248146232216,Germany
Proto2018,Proto et al 2018,HL,82,7,1.2577764764940365,Germany
Proto2018,Proto et al 2018,HL,83,8,1.8861806963663548,Germany
Proto2018,Proto et al 2018,HL,84,7,1.1932133556716142,Germany
Proto2018,Proto et al 2018,HL,85,4,0.4140962269436568,Germany
Proto2018,Proto et al 2018,HL,86,5,0.748799273292534,Germany
Proto2018,Proto et al 2018,HL,87,9,1.998457663031295,Germany
Proto2018,Proto et al 2018,HL,88,1,-0.37,Germany
Proto2018,Proto et al 2018,HL,89,7,1.233957363180816,Germany
Proto2018,Proto et al 2018,HL,90,7,1.4810434254771099,Germany
Proto2018,Proto et al 2018,HL,91,5,0.6178827675245702,Germany
Proto2018,Proto et al 2018,HL,92,6,1.126562760118395,Germany
Proto2018,Proto et al 2018,HL,93,8,1.8738449852867052,Germany
Proto2018,Proto et al 2018,HL,94,8,1.5002528585959225,Germany
Proto2018,Proto et al 2018,HL,95,5,0.7231023018527776,Germany
Proto2018,Proto et al 2018,HL,96,5,0.5980086950305848,Germany
Proto2018,Proto et al 2018,HL,97,5,0.8468400758365169,Germany
Proto2018,Proto et al 2018,HL,98,10,2.71,Germany
Proto2018,Proto et al 2018,HL,99,8,1.556591965481639,Germany
Proto2018,Proto et al 2018,HL,100,7,1.4382076276792213,Germany
Proto2018,Proto et al 2018,HL,101,3,0.13304500593338164,Germany
Proto2018,Proto et al 2018,HL,102,7,1.361334198252298,Germany
Proto2018,Proto et al 2018,HL,103,6,0.8541070642415434,Germany
Proto2018,Proto et al 2018,HL,104,5,0.8021073554083704,Germany
Proto2018,Proto et al 2018,HL,105,10,2.71,Germany
Proto2018,Proto et al 2018,HL,106,7,1.1886600198643282,Germany
Proto2018,Proto et al 2018,HL,107,5,0.7352318959310651,Germany
Proto2018,Proto et al 2018,HL,108,6,1.0314388961996883,Germany
Proto2018,Proto et al 2018,HL,109,7,1.4364474728284402,Germany
Proto2018,Proto et al 2018,HL,110,9,2.451187609471381,Germany
Proto2018,Proto et al 2018,HL,111,9,2.4692167493421584,Germany
Proto2018,Proto et al 2018,HL,112,8,1.7083125403150916,Germany
Proto2018,Proto et al 2018,HL,113,5,0.6003904814552515,Germany
Proto2018,Proto et al 2018,HL,114,6,0.9252404808532446,Germany
Proto2018,Proto et al 2018,HL,115,7,1.2704274908080697,Germany
Proto2018,Proto et al 2018,HL,116,5,0.7230164769850671,Germany
Proto2018,Proto et al 2018,HL,117,5,0.5951687588449567,Germany
Proto2018,Proto et al 2018,HL,118,7,1.2412746993312611,Germany
Proto2018,Proto et al 2018,HL,119,5,0.620837020133622,Germany
Proto2018,Proto et al 2018,HL,120,5,0.5982643685676157,Germany
Proto2018,Proto et al 2018,HL,121,6,1.0558801888953893,Germany
Proto2018,Proto et al 2018,HL,122,7,1.465428001023829,Germany
Proto2018,Proto et al 2018,HL,123,8,1.7251211523776875,Germany
Proto2018,Proto et al 2018,HL,124,5,0.6342357676569372,Germany
Proto2018,Proto et al 2018,HL,125,8,1.8541565060336143,Germany
Proto2018,Proto et al 2018,HL,126,6,1.010600771824829,Germany
Proto2018,Proto et al 2018,HL,127,6,1.1483692346606402,Germany
Proto2018,Proto et al 2018,HL,128,5,0.626179743912071,Germany
Proto2018,Proto et al 2018,HL,129,5,0.7613380949292332,Germany
Proto2018,Proto et al 2018,HL,130,6,1.0760282720439136,Germany
Proto2018,Proto et al 2018,HL,131,5,0.6086300578806549,Germany
Proto2018,Proto et al 2018,HL,132,5,0.6866563797183335,Germany
Proto2018,Proto et al 2018,HL,133,5,0.6387512078741565,Germany
Proto2018,Proto et al 2018,HL,134,7,1.2453491496061906,Germany
Proto2018,Proto et al 2018,HL,135,6,0.9885989164467901,Germany
Proto2018,Proto et al 2018,HL,136,5,0.7316637729573995,Germany
Proto2018,Proto et al 2018,HL,137,9,2.4322371539566667,Germany
Proto2018,Proto et al 2018,HL,138,8,1.5513734456244856,Germany
Proto2018,Proto et al 2018,HL,139,6,1.0947446878533809,Germany
Proto2018,Proto et al 2018,HL,140,4,0.5108794483402743,Germany
Proto2018,Proto et al 2018,HL,141,6,1.0891602818155661,Germany
Proto2018,Proto et al 2018,HL,142,8,1.7975873394543305,Germany
Proto2018,Proto et al 2018,HL,143,10,2.71,Germany
Proto2018,Proto et al 2018,HL,144,8,1.6813618103321641,Germany
Proto2018,Proto et al 2018,HL,145,5,0.7079839943395927,Germany
Proto2018,Proto et al 2018,HL,146,9,2.3547898845095188,Germany
Proto2018,Proto et al 2018,HL,147,8,1.9132891277596353,Germany
Proto2018,Proto et al 2018,HL,148,8,1.5250397695880382,Germany
Proto2018,Proto et al 2018,HL,149,7,1.3009251164924354,Germany
Proto2018,Proto et al 2018,HL,150,5,0.7545825186977163,Germany
Proto2018,Proto et al 2018,HL,151,8,1.8834319502022117,Germany
Proto2018,Proto et al 2018,HL,152,5,0.6053553390596061,Germany
Proto2018,Proto et al 2018,HL,153,6,1.0431593730812891,Germany
Proto2018,Proto et al 2018,HL,154,7,1.4189041991811244,Germany
Proto2018,Proto et al 2018,HL,155,4,0.38695009771967304,Germany
Proto2018,Proto et al 2018,HL,156,10,2.71,Germany
Proto2018,Proto et al 2018,HL,157,7,1.2230909589678047,Germany
Proto2018,Proto et al 2018,HL,158,6,0.9911572188604623,Germany
Proto2018,Proto et al 2018,HL,159,6,0.8797583233565092,Germany
Proto2018,Proto et al 2018,HL,160,5,0.8312068156059831,Germany
Proto2018,Proto et al 2018,HL,161,5,0.6056801892863586,Germany
Proto2018,Proto et al 2018,HL,162,6,1.0150459696538745,Germany
Proto2018,Proto et al 2018,HL,163,6,1.0838912846287712,Germany
Proto2018,Proto et al 2018,HL,164,6,0.9879635410849005,Germany
Proto2018,Proto et al 2018,HL,165,6,1.0437083338154478,Germany
Proto2018,Proto et al 2018,HL,166,6,0.948081738781184,Germany
Proto2018,Proto et al 2018,HL,167,8,1.6167194424057378,Germany
Proto2018,Proto et al 2018,HL,168,7,1.1646458846284076,Germany
Proto2018,Proto et al 2018,HL,169,3,0.17576920901425183,Germany
Proto2018,Proto et al 2018,HL,170,4,0.45556879588635635,Germany
Proto2018,Proto et al 2018,HL,171,7,1.3995069197565317,Germany
Proto2018,Proto et al 2018,HL,172,8,1.5586273675598203,Germany
Proto2018,Proto et al 2018,HL,173,7,1.3082144912099465,Germany
Proto2018,Proto et al 2018,HL,174,7,1.436366210784763,Germany
Proto2018,Proto et al 2018,HL,175,4,0.33228774717077614,Germany
Proto2018,Proto et al 2018,HL,176,6,1.1016067343996836,Germany
Proto2018,Proto et al 2018,HL,177,8,1.9390697310352698,Germany
Proto2018,Proto et al 2018,HL,178,6,1.0676908009219914,Germany
Proto2018,Proto et al 2018,HL,179,6,1.0579833837226031,Germany
Proto2018,Proto et al 2018,HL,180,4,0.41734880636446176,Germany
Proto2018,Proto et al 2018,HL,181,7,1.2771976714394986,Germany
Proto2018,Proto et al 2018,HL,182,9,2.1474664525687692,Germany
Proto2018,Proto et al 2018,HL,183,10,2.71,Germany
Proto2018,Proto et al 2018,HL,184,6,1.0167497758753596,Germany
Proto2018,Proto et al 2018,HL,185,6,1.0294971434632316,Germany
Proto2018,Proto et al 2018,HL,186,5,0.6569861089950427,Germany
Proto2018,Proto et al 2018,HL,187,6,0.9461189175024628,Germany
Proto2018,Proto et al 2018,HL,188,10,2.71,Germany
Proto2018,Proto et al 2018,HL,189,7,1.4404590177955106,Germany
Proto2018,Proto et al 2018,HL,190,6,1.051060494338162,Germany
Proto2018,Proto et al 2018,HL,191,5,0.6053501265496015,Germany
Proto2018,Proto et al 2018,HL,192,8,1.5549902431387455,Germany
Proto2018,Proto et al 2018,HL,193,9,2.6713718379288913,Germany
Proto2018,Proto et al 2018,HL,194,6,0.9847085447283461,Germany
Proto2018,Proto et al 2018,HL,195,5,0.7306252941768616,Germany
Proto2018,Proto et al 2018,HL,196,5,0.7169044571695848,Germany
Proto2018,Proto et al 2018,HL,197,6,0.9652366566006094,Germany
Proto2018,Proto et al 2018,HL,198,10,2.71,Germany
Proto2018,Proto et al 2018,HL,199,7,1.4178941665124147,Germany
Proto2018,Proto et al 2018,HL,200,5,0.7098203957080841,Germany
Proto2018,Proto et al 2018,HL,201,8,1.718321143584326,Germany
Proto2018,Proto et al 2018,HL,202,9,2.2376962568704037,Germany
Proto2018,Proto et al 2018,HL,203,6,0.988117043627426,Germany
Proto2018,Proto et al 2018,HL,204,5,0.6350057430891319,Germany
Proto2018,Proto et al 2018,HL,205,6,0.8751331430161372,Germany
Proto2018,Proto et al 2018,HL,206,5,0.662422467325814,Germany
Proto2018,Proto et al 2018,HL,207,8,1.873864724310115,Germany
Proto2018,Proto et al 2018,HL,208,5,0.6742165451636537,Germany
Proto2018,Proto et al 2018,HL,209,6,1.0186722686048597,Germany
Proto2018,Proto et al 2018,HL,210,8,1.7964917725138365,Germany
Proto2018,Proto et al 2018,HL,211,5,0.8303755852812901,Germany
Proto2018,Proto et al 2018,HL,212,5,0.8001579114748165,Germany
Proto2018,Proto et al 2018,HL,213,7,1.312218816485256,Germany
Proto2018,Proto et al 2018,HL,214,6,0.9480630059260875,Germany
Proto2018,Proto et al 2018,HL,215,6,0.8703386721201241,Germany
