bibkey,paper,task,subject,choice,r,country
Kirchkamp2021,Kirchkamp et al 2021,EG,117,2,0.11909261405467986,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,118,1,-0.09,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,119,3,0.8630853832606227,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,120,3,1.0502148690540345,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,122,3,1.0925500700622797,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,124,2,0.19613157933577893,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,125,2,0.40168840767815706,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,126,1,-0.09,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,127,3,0.690125156370923,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,128,2,-1.0111891664564554e-4,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,130,3,1.0952285811211915,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,133,2,0.3600541170593351,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,136,3,0.8617656424082816,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,137,4,1.11,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,138,2,0.4826703980471939,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,140,1,-0.09,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,141,3,0.8648887319862844,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,142,3,0.91633410285227,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,144,2,0.10469903544522821,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,146,4,1.11,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,148,3,0.8092442413698883,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,150,4,1.11,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,151,2,0.26515946089290077,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,153,3,1.0772571769449861,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,154,4,1.11,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,157,2,0.5029106446914375,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,158,2,0.42374436062760656,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,163,2,0.3379065824579447,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,167,3,0.7315197443962098,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,168,3,0.7145704764313996,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,169,3,1.0366857196111234,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,171,3,0.8330842069722713,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,174,2,0.11213075280189513,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,176,4,1.11,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,177,4,1.11,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,180,3,0.6231502447184175,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,185,3,0.8620025483798237,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,190,3,1.009506713775918,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,193,2,0.11324271284043788,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,194,3,0.5173022848460823,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,198,3,0.7146252869535238,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,200,1,-0.09,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,202,4,1.11,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,204,2,0.36481086652725936,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,207,2,0.4230552516784519,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,211,2,0.23397034987807272,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,212,1,-0.09,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,214,1,-0.09,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,218,3,0.6212572453916073,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,219,3,0.6960136929899454,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,222,3,0.807945420909673,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,226,2,-0.06647533351555467,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,229,3,1.105826892228797,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,231,3,0.7156036166846753,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,232,3,0.7831801802292466,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,234,1,-0.09,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,235,3,0.5722732500080019,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,237,3,0.6414997488632799,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,239,2,0.35791127569042147,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,242,2,0.013507350152358419,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,244,2,0.507672601416707,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,245,3,0.767129198173061,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,246,2,-0.08102026708424091,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,247,3,1.0524497490283102,Germany
Kirchkamp2021,Kirchkamp et al 2021,EG,248,4,1.11,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,1,5,0.818781966487877,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,2,8,1.551751507348381,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,3,7,1.3415887753339484,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,4,7,1.210209434297867,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,5,5,0.8379055423894897,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,6,4,0.3935812559281476,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,7,10,2.71,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,8,1,-0.37,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,9,6,1.1084547849139197,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,10,5,0.7377547125751153,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,11,6,1.040868525323458,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,12,8,1.655907920608297,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,13,7,1.461654589357786,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,14,7,1.4122896946920083,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,15,9,2.433494250951335,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,16,8,1.9165016026515513,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,17,5,0.6248060045344754,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,18,5,0.7642503646947443,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,19,5,0.7834717594552785,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,20,5,0.7035376369813456,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,21,8,1.7420660589262842,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,22,6,1.1208803943591192,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,23,6,1.016271605133079,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,24,7,1.4022957403678447,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,25,6,0.8886361782904714,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,26,7,1.408805386396125,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,27,3,0.0542970162560232,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,28,4,0.36004446834791454,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,29,5,0.8204559312108903,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,30,4,0.35319984355941414,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,31,7,1.4704952245811,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,32,6,1.0846630058949813,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,33,6,0.9702804460190236,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,34,5,0.6596643570624292,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,35,8,1.7065894329547882,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,36,8,1.7689162608468905,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,37,6,1.0096719975816084,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,38,6,0.9860708515392616,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,39,6,1.003187723690644,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,40,5,0.7327151997759938,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,41,7,1.4831451750313862,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,42,8,1.7270596700068563,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,43,9,2.016730359010398,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,44,5,0.760355730811134,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,45,4,0.49830719305668025,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,46,8,1.5721696503693239,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,47,6,1.1088892572326585,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,48,7,1.4051553388312459,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,49,4,0.4355850352765992,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,50,5,0.5983429540600628,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,51,7,1.343022726792842,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,52,5,0.6688776154164224,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,53,8,1.8479693730268627,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,54,9,2.4546937136445193,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,55,6,0.9929452460259198,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,56,5,0.7955548164481296,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,57,9,2.160640862509608,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,58,3,0.2832019833335653,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,59,7,1.443735816772096,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,60,7,1.2512010615365579,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,61,8,1.8925706594297662,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,62,6,1.089847541367635,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,63,5,0.6830460146255791,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,64,6,1.1049655574606732,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,65,6,0.9660990352043881,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,66,4,0.5570157595258206,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,67,7,1.3579706363147124,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,68,8,1.5658208017656579,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,69,5,0.6984390520956367,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,70,5,0.6632017887244,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,71,4,0.5431595431291498,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,72,8,1.8703724837489426,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,73,7,1.2966282663680613,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,74,4,0.3753871528687887,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,75,4,0.5718631534697487,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,76,7,1.3370983449136837,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,77,8,1.5501371909771113,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,78,7,1.4562417160021142,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,79,6,0.9141516505042091,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,80,5,0.7593718330143019,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,81,7,1.2155179526656865,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,82,4,0.4674237224063836,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,83,6,1.067585441796109,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,84,7,1.4170729355793446,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,85,6,0.9323636331828311,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,86,8,1.5447861005738377,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,87,5,0.6315560856135561,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,88,7,1.3759620154835284,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,89,1,-0.37,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,90,7,1.310369624258019,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,91,7,1.2548635367304086,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,92,5,0.6059515057411045,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,93,5,0.6915072230948135,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,94,8,1.8457566320477052,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,95,6,1.0682702299440279,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,96,5,0.6950859094737097,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,97,7,1.3204012955958024,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,98,4,0.4607008047378622,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,99,7,1.164414466517046,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,100,5,0.7852072825981304,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,101,6,0.9856332309078425,Germany
Kirchkamp2021,Kirchkamp et al 2021,HL,102,6,0.8748181002447382,Germany
